"name","reported_chemical_name","reported_casrn"
"ca_surf_water","terbacil",NA
"ca_surf_water","dichlorprop",NA
"ca_surf_water","benefin",NA
"ca_surf_water","clopyralid",NA
"ca_surf_water","norflurazon",NA
"ca_surf_water","2,4,5-t",NA
"ca_surf_water","esfenvalerate",NA
"ca_surf_water","dnoc, sodium salt",NA
"ca_surf_water","permethrin",NA
"ca_surf_water","bromoxynil octanoate",NA
"ca_surf_water","terbufos",NA
"ca_surf_water","bentazon, sodium salt",NA
"ca_surf_water","2,4-DB",NA
"ca_surf_water","mcpb,sodium salt",NA
"ca_surf_water","DEA",NA
"ca_surf_water","naptalam, sodium salt",NA
"ca_surf_water","bhc (other than gamma isomer)",NA
"ca_surf_water","2,6-diethylaniline",NA
"ca_surf_water","acetochlor",NA
"ca_surf_water","dcpa acid metabolites",NA
"ca_surf_water","permethrin, other related",NA
"ca_surf_water","dalapon",NA
"ca_surf_water","aldrin",NA
"ca_surf_water","demeton-s-methyl",NA
"ca_surf_water","ddd",NA
"ca_surf_water","mcpp",NA
"ca_surf_water","endrin aldehyde",NA
"ca_surf_water","oxydemeton-methyl",NA
"ca_surf_water","methoxychlor",NA
"ca_surf_water","toxaphene",NA
"ca_surf_water","aroclor",NA
"ca_surf_water","4(2,4-DB), dimethylamine salt",NA
"ca_surf_water","pyriproxyfen",NA
"ca_surf_water","bifenthrin",NA
"ca_surf_water","fenoxycarb",NA
"ca_surf_water","hydramethylnon",NA
"ca_surf_water","endrin ketone",NA
"ca_surf_water","1,1-dichloro-2,2-bis (p-chlorophenyl) ethane",NA
"ca_surf_water","dicofol",NA
"ca_surf_water","dmpa",NA
"ca_surf_water","pcnb",NA
"ca_surf_water","captan",NA
"ca_surf_water","nitrofen",NA
"ca_surf_water","lambda cyhalothrin",NA
"ca_surf_water","DACT",NA
"ca_surf_water","ACET",NA
"ca_surf_water","fenamiphos",NA
"ca_surf_water","profenofos",NA
"ca_surf_water","metolachlor OXA (oxanilic acid)",NA
"ca_surf_water","metolachlor ESA (ethane sulfonic acid)",NA
"ca_surf_water","alachlor OXA (oxanilic acid)",NA
"ca_surf_water","alachlor ESA (ethane sulfonic acid)",NA
"ca_surf_water","cycloate",NA
"ca_surf_water","epn",NA
"ca_surf_water","ametryne",NA
"ca_surf_water","tetrachlorvinphos",NA
"ca_surf_water","prothiofos",NA
"ca_surf_water","propazine",NA
"ca_surf_water","terbuthylazine",NA
"ca_surf_water","terbutryn",NA
"ca_surf_water","simetryn",NA
"ca_surf_water","atraton",NA
"ca_surf_water","sulfotep",NA
"ca_surf_water","carbendazim (methyl 2-benzimidazolecarbamate)",NA
"ca_surf_water","total chlorthal dimethyl (dcpa, mtp & tpa combined)",NA
"ca_surf_water","cyfluthrin",NA
"ca_surf_water","cypermethrin",NA
"ca_surf_water","deltamethrin",NA
"ca_surf_water","fenpropathrin",NA
"ca_surf_water","desulfinyl fipronil amide",NA
"ca_surf_water","fipronil sulfone",NA
"ca_surf_water","desulfinyl fipronil",NA
"ca_surf_water","fipronil amide",NA
"ca_surf_water","MCPA",NA
"ca_surf_water","resmethrin",NA
"ca_surf_water","oxyfluorfen",NA
"ca_surf_water","fipronil",NA
"ca_surf_water","prodiamine",NA
"ca_surf_water","fipronil sulfide",NA
"ca_surf_water","thiram",NA
"ca_surf_water","acephate",NA
"ca_surf_water","methamidophos",NA
"ca_surf_water","bensulide",NA
"ca_surf_water","imidacloprid",NA
"ca_surf_water","imidacloprid guanidine olefin",NA
"ca_surf_water","methoxyfenozide",NA
"ca_surf_water","imidacloprid urea",NA
"ca_surf_water","trifloxystrobin",NA
"ca_surf_water","kresoxim-methyl",NA
"ca_surf_water","imidacloprid olefin",NA
"ca_surf_water","azoxystrobin",NA
"ca_surf_water","tebufenozide",NA
"ca_surf_water","pyraclastrobin",NA
"ca_surf_water","imidacloprid guanidine",NA
"ca_surf_water","hexachlorobenzene",NA
"ca_surf_water","dinitro cresol",NA
"ca_surf_water","bromoxynil",NA
"ca_surf_water","metalaxyl",NA
"ca_surf_water","imazaquin",NA
"ca_surf_water","bendiocarb",NA
"ca_surf_water","mcpb",NA
"ca_surf_water","bentazon",NA
"ca_surf_water","imazethapyr",NA
"ca_surf_water","propiconazole",NA
"ca_surf_water","flumetsulam",NA
"ca_surf_water","nicosulfuron",NA
"ca_surf_water","glyphosate",NA
"ca_surf_water","pentachlorophenol",NA
"ca_surf_water","tefluthrin",NA
"ca_surf_water","dicrotophos",NA
"ca_surf_water","disulfoton sulfone",NA
"ca_surf_water","2-ethyl-6-methylanilin",NA
"ca_surf_water","2-chloro-N-(2,6-diethylphenyl) acetamide",NA
"ca_surf_water","phoratoxon",NA
"ca_surf_water","sulfometuron methyl",NA
"ca_surf_water","4-cloc",NA
"ca_surf_water","fenamiphos sulfoxide",NA
"ca_surf_water","3,5-dicloro aniline",NA
"ca_surf_water","fenamiphos sulfone",NA
"ca_surf_water","myclobutanil",NA
"ca_surf_water","iprodione",NA
"ca_surf_water","CIAT (2-chloro-4-isopropylamine-6-amino-s-triazine)",NA
"ca_surf_water","terbufos oxon sulfone",NA
"ca_surf_water","3,4-dichloro aniline",NA
"ca_surf_water","bensulfuron methyl",NA
"ca_surf_water","ethion monoxon",NA
"ca_surf_water","2,4-D methyl ester",NA
"ca_surf_water","CEAT (6-amino-2-chloro-4(ethylamino)-s-triazine)",NA
"ca_surf_water","dacthal monoacid",NA
"ca_surf_water","aminomethylphosphonic acid",NA
"ca_surf_water","glufosinate",NA
"ca_surf_water","acrolein",NA
"ca_surf_water","pyrethrins",NA
"ca_surf_water","allethrin",NA
"ca_surf_water","carfentrazone",NA
"ca_surf_water","imazalil",NA
"ca_surf_water","chlorfenvinphos",NA
"ca_surf_water","pymetrozine",NA
"ca_surf_water","fluvalinate",NA
"ca_surf_water","tralomethrin",NA
"ca_surf_water","ethylan",NA
"ca_surf_water","Pirimiphos-methyl",NA
"ca_surf_water","propetamphos",NA
"ca_surf_water","vinclozolin",NA
"ca_surf_water","cyhalofop butyl",NA
"ca_surf_water","bispyribac sodium",NA
"ca_surf_water","fenvalerate",NA
"ca_surf_water","acetamiprid",NA
"ca_surf_water","penoxsulam",NA
"ca_surf_water","aminopyralid",NA
"ca_surf_water","diphenylamine",NA
"ca_surf_water","diquat dibromide",NA
"ca_surf_water","triadimefon",NA
"ca_surf_water","butachlor",NA
"ca_surf_water","chlorpyrifos-methyl",NA
"ca_surf_water","triclopyr, butoxyethyl ester",NA
"ca_surf_water","paraquat dichloride",NA
"ca_surf_water","dichloran",NA
"ca_surf_water","fenitrothion",NA
"ca_surf_water","secbumeton",NA
"ca_surf_water","monocrotophos",NA
"ca_surf_water","tetramethrin",NA
"ca_surf_water","clomazone",NA
"ca_surf_water","cdec",NA
"ca_surf_water","chlorobenzilate",NA
"ca_surf_water","ciodrin",NA
"ca_surf_water","thionazin",NA
"ca_surf_water","bifenox",NA
"ca_surf_water","phosphamidon",NA
"ca_surf_water","diflubenzuron",NA
"ca_surf_water","alpha BHC",NA
"ca_surf_water","folpet",NA
"ca_surf_water","procymidone",NA
"ca_surf_water","dichlone",NA
"ca_surf_water","isoxaben",NA
"ca_surf_water","tetradifon",NA
"ca_surf_water","thiabendazole",NA
"ca_surf_water","captafol",NA
"ca_surf_water","dithiopyr",NA
"ca_surf_water","rimsulfuron",NA
"ca_surf_water","anilazine",NA
"ca_surf_water","prallethrin",NA
"ca_surf_water","triflumizole",NA
"ca_surf_water","profluralin",NA
"ca_surf_water","chlorfenapyr",NA
"ca_surf_water","indoxacarb",NA
"ca_surf_water","s-cypermethrin",NA
"ca_surf_water","halosulfuron-methyl",NA
"ca_surf_water","dioxathion",NA
"ca_surf_water","dichlofenthion",NA
"ca_surf_water","famphur",NA
"ca_surf_water","leptophos",NA
"ca_surf_water","azinphos-ethyl",NA
"ca_surf_water","aspon",NA
"ca_surf_water","trichlorophon",NA
"ca_surf_water","dipropetryn",NA
"ca_surf_water","piperonyl butoxide",NA
"ca_surf_water","phenothrin",NA
"ca_surf_water","thiamethoxam",NA
"ca_surf_water","fluridone",NA
"ca_surf_water","clothianidin",NA
"ca_surf_water","tebuconazole",NA
"ca_surf_water","deet",NA
"ca_surf_water","fenarimol",NA
"ca_surf_water","methoprene",NA
"ca_surf_water","1,4-dichlorobenzene (p-DCB0",NA
"ca_surf_water","camphor",NA
"ca_surf_water","methyl bromide",NA
"ca_surf_water","2,4-xylenol",NA
"ca_surf_water","1,3-dichloropropene (1,3-D)",NA
"ca_surf_water","para-chloro-meta-cresol",NA
"ca_surf_water","xylene",NA
"ca_surf_water","beta-cyfluthrin",NA
"ca_surf_water","pyrethrins, other related",NA
"ca_surf_water","chlorantraniliprole",NA
"ca_surf_water","malachite green",NA
"ca_surf_water","chlorsulfuron",NA
"ca_surf_water","quinoxyfen",NA
"ca_surf_water","fluoxastrobin",NA
"ca_surf_water","picoxystrobin",NA
"ca_surf_water","fenamidone",NA
"ca_surf_water","cyazofamid",NA
"ca_surf_water","difenoconazole",NA
"ca_surf_water","flutriafol",NA
"ca_surf_water","triadimenol",NA
"ca_surf_water","ethaboxam",NA
"ca_surf_water","mandipropamid",NA
"ca_surf_water","dimethomorph",NA
"ca_surf_water","famoxadone",NA
"ca_surf_water","cyantraniliprole",NA
"ca_surf_water","acibenzolar-s-methyl",NA
"ca_surf_water","desthio-prothioconazole",NA
"ca_surf_water","flonicamid",NA
"ca_surf_water","fludioxonil",NA
"ca_surf_water","fenhexamid",NA
"ca_surf_water","fluopicolide",NA
"ca_surf_water","fenbuconazole",NA
"ca_surf_water","cymoxanil",NA
"ca_surf_water","pyridaben",NA
"ca_surf_water","paclobutrazol",NA
"ca_surf_water","zoxamide",NA
"ca_surf_water","tolfenpyrad",NA
"ca_surf_water","triticonazole",NA
"ca_surf_water","novaluron",NA
"ca_surf_water","thiacloprid",NA
"ca_surf_water","thiazopyr",NA
"ca_surf_water","dinotefuran",NA
"ca_surf_water","fluazinam",NA
"ca_surf_water","fluxapyroxad",NA
"ca_surf_water","cyprodinil",NA
"ca_surf_water","pyrimethanil",NA
"ca_surf_water","fenpyroximate",NA
"epa_amtic","Arsenic (PM2.5)",NA
"epa_amtic","Chromium (PM2.5)",NA
"epa_amtic","Chlorine Pm2.5 Lc",NA
"epa_amtic","Lead (PM2.5)",NA
"epa_amtic","Manganese (PM2.5)",NA
"epa_amtic","Nickel (PM2.5)",NA
"epa_amtic","Phosphorus Pm2.5 Lc",NA
"epa_amtic","Selenium Pm2.5 Lc",NA
"epa_amtic","Lead Pm10 Lc Frm/Fem",NA
"epa_amtic","Antimony (PM2.5)",NA
"epa_amtic","Cadmium (PM2.5)",NA
"epa_amtic","Cobalt (PM2.5)",NA
"epa_amtic","Mercury, Particulate-Bound",NA
"epa_amtic","Mercury, Gaseous Oxide",NA
"epa_amtic","Mercury, Gaseous Elemental",NA
"epa_amtic","Lead (Tsp) Lc Frm/Fem",NA
"epa_amtic","Carbon disulfide",NA
"epa_amtic","1,3-Butadiene",NA
"epa_amtic","Methyl tert-butyl ether",NA
"epa_amtic","Ethyl acrylate",NA
"epa_amtic","Methyl methacrylate",NA
"epa_amtic","4-Methyl-2-pentanone",NA
"epa_amtic","Acetonitrile",NA
"epa_amtic","Acrylonitrile",NA
"epa_amtic","Chloromethane",NA
"epa_amtic","Methylene chloride",NA
"epa_amtic","Chloroform",NA
"epa_amtic","Carbon tetrachloride",NA
"epa_amtic","Tribromomethane",NA
"epa_amtic","Chloroethane",NA
"epa_amtic","1,1-Dichloroethane",NA
"epa_amtic","1,1,1-Trichloroethane",NA
"epa_amtic","Ethylene dichloride",NA
"epa_amtic","Tetrachloroethylene",NA
"epa_amtic","1,1,2,2-Tetrachloroethane",NA
"epa_amtic","Bromomethane",NA
"epa_amtic","1,1,2-Trichloroethane",NA
"epa_amtic","Trichloroethylene",NA
"epa_amtic","1,1-Dichloroethylene",NA
"epa_amtic","1,2-Dichloropropane",NA
"epa_amtic","Trans-1,3-Dichloropropylene",NA
"epa_amtic","Cis-1,3-Dichloropropylene",NA
"epa_amtic","2-Chloro-1,3-butadiene",NA
"epa_amtic","1,2-Dibromoethane",NA
"epa_amtic","Hexachloro-1,3-butadiene",NA
"epa_amtic","Vinyl chloride",NA
"epa_amtic","M/P Xylene",NA
"epa_amtic","Benzene",NA
"epa_amtic","Toluene",NA
"epa_amtic","Ethylbenzene",NA
"epa_amtic","o-Xylene",NA
"epa_amtic","Styrene",NA
"epa_amtic","Chlorobenzene",NA
"epa_amtic","p-Dichlorobenzene",NA
"epa_amtic","1,2,4-Trichlorobenzene",NA
"epa_amtic","Antimony Pm10 Lc",NA
"epa_amtic","Arsenic Pm10 Lc",NA
"epa_amtic","Beryllium Pm10 Lc",NA
"epa_amtic","Cadmium Pm10 Lc",NA
"epa_amtic","Chromium Pm10 Lc",NA
"epa_amtic","Cobalt Pm10 Lc",NA
"epa_amtic","Manganese Pm10 Lc",NA
"epa_amtic","Nickel Pm10 Lc",NA
"epa_amtic","Mercury Pm10 Lc",NA
"epa_amtic","Selenium Pm10 Lc",NA
"epa_amtic","Naphthalene (total tsp & vapor)",NA
"epa_amtic","Acenaphthene (total tsp & vapor)",NA
"epa_amtic","Acenaphthylene (total tsp & vapor)",NA
"epa_amtic","9H-Fluorene (total tsp & vapor)",NA
"epa_amtic","Phenanthrene (total tsp & vapor)",NA
"epa_amtic","Anthracene (total tsp & vapor)",NA
"epa_amtic","Fluoranthene (total tsp & vapor)",NA
"epa_amtic","Pyrene (total tsp & vapor)",NA
"epa_amtic","Chrysene (total tsp & vapor)",NA
"epa_amtic","Coronene",NA
"epa_amtic","Perylene (total tsp & vapor)",NA
"epa_amtic","Benzo(a)anthracene (total tsp & vapor)",NA
"epa_amtic","Benzo[B]Fluoranthene",NA
"epa_amtic","Benzo[K]Fluoranthene",NA
"epa_amtic","Benzo[E]Pyrene(Tsp)",NA
"epa_amtic","Dibenzo[A,H]Anthracene",NA
"epa_amtic","Benzo[G,H,I]Perylene",NA
"epa_amtic","Benzo(a)pyrene (total tsp & vapor)",NA
"epa_amtic","Indeno[1,2,3-Cd]Pyrene",NA
"epa_amtic","Formaldehyde",NA
"epa_amtic","Acetaldehyde",NA
"epa_amtic","Propanal",NA
"epa_amtic","Hexane",NA
"epa_amtic","2,2,4-Trimethylpentane",NA
"epa_amtic","Isopropylbenzene",NA
"epa_amtic","Mercury (PM2.5)",NA
"epa_amtic","Antimony (tsp)",NA
"epa_amtic","Arsenic (tsp)",NA
"epa_amtic","Beryllium (tsp)",NA
"epa_amtic","Cadmium (tsp)",NA
"epa_amtic","Chromium (tsp)",NA
"epa_amtic","Cobalt (tsp)",NA
"epa_amtic","Lead (tsp)",NA
"epa_amtic","Manganese (tsp)",NA
"epa_amtic","Nickel (tsp)",NA
"epa_amtic","Selenium (tsp)",NA
"epa_amtic","Chlorine Pm10 Lc",NA
"epa_amtic","Lead Pm10 Lc",NA
"epa_amtic","Phosphorus Pm10 Lc",NA
"epa_amtic","Chromium VI",NA
"epa_amtic","m-Xylene",NA
"epa_amtic","p-Xylene",NA
"epa_amtic","Antimony (Pm10)",NA
"epa_amtic","Arsenic (Pm10)",NA
"epa_amtic","Beryllium (Pm10)",NA
"epa_amtic","Cadmium (Pm10)",NA
"epa_amtic","Chromium (Pm10)",NA
"epa_amtic","Cobalt (Pm10)",NA
"epa_amtic","Lead (Pm10)",NA
"epa_amtic","Manganese (Pm10)",NA
"epa_amtic","Nickel (Pm10)",NA
"epa_amtic","Mercury (Pm10)",NA
"epa_amtic","Selenium (Pm10)",NA
"epa_amtic","alpha-Chlorotoluene",NA
"epa_amtic","Cadmium (Tsp) Lc",NA
"epa_amtic","Chromium (Tsp) Lc",NA
"epa_amtic","Manganese (Tsp) Lc",NA
"epa_amtic","Nickel (Tsp) Lc",NA
"epa_amtic","Arsenic (Tsp) Lc",NA
"epa_amtic","Beryllium (Tsp) Lc",NA
"epa_amtic","Vinyl Acetate",NA
"epa_amtic","Acrolein - verified",NA
"epa_amtic","1,4-Dioxane",NA
"epa_amtic","Xylene(S)",NA
"epa_amtic","Naphthalene",NA
"epa_amtic","Ethylene oxide",NA
"epa_amtic","3-Chloropropene",NA
"epa_amtic","Vinyl Bromide",NA
"epa_amtic","Antimony (Tsp) Lc",NA
"epa_amtic","Cobalt (Tsp) Lc",NA
"epa_amtic","Selenium (Tsp) Lc",NA
"epa_amtic","Mercury (tsp)",NA
"epa_amtic","Methyl Iodide",NA
"epa_amtic","1,3-Dichloropropene(Total)",NA
"epa_amtic","Chromium VI (LC)",NA
"epa_amtic","Mercury (Vapor)",NA
"epa_amtic","Lead (Tsp) Lc Non-Frm/Fem",NA
"epa_amtic","2,7-dimethylnaphthalene (TSP) STP",NA
"epa_amtic","2,3',4,4',5-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","3,3',4,4',5,5'-Hexachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,4,4',5,5'-Heptachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,4'-Dichlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',5-Trichlorobiphenyl (TSP) STP",NA
"epa_amtic","3,3',4,4',5-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,3,3',4,4',5-Hexachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,3',4,4',5,5',-Hexachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,3'-Dichlorobiphenyl (TSP) STP",NA
"epa_amtic","3,3'-Dichlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',6-Trichlorobiphenyl (TSP) STP",NA
"epa_amtic","2,3,4'-Trichlorobiphenyl (TSP) STP",NA
"epa_amtic","2,3',5-Trichlorobiphenyl (TSP) STP",NA
"epa_amtic","2,3',6-Trichlorobiphenyl (TSP) STP",NA
"epa_amtic","2,3',4'-Trichlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3'-Tetrachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,5'-Tetrachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,6-Tetrachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,6'-Tetrachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',4,5'-Tetrachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',5,5'-Tetrachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',5,6'-Tetrachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,3,4',5-Tetrachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,3',4',5-Tetrachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,4,4',5-Tetrachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',5-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',6-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,4,4'-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,4,5'-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,4,6'-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,4',6-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,5,5'-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,5',6-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,4',5'-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',4,4',5-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',4,5,5'-Pentachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',4,4'-Hexachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',4,5'-Hexachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,4,5,5'-Hexachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,4',5,5'-Hexachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,4',5',6-Hexachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,5,5',6-Hexachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,3,3',4,4',6-Hexachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',4,5,5'-Heptachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',4,5,6'-Heptachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',4,5',6'-Heptachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',5,5',6-Heptachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,4,4',5',6-Heptachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,4,5,5',6-Heptachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,4',5,5',6-Heptachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,3,3',4',5,5',6-Heptachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',4,4',5,5'-Octachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',4,5,5',6'-Octachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',4,5',6,6'-Octachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',4,4',5,5',6-Nonachlorobiphenyl (TSP) STP",NA
"epa_amtic","Mixture PCB 7/ 9 (TSP) STP",NA
"epa_amtic","Mixture PCB 15/17 (TSP) STP",NA
"epa_amtic","Mixture PCB 18/32 (TSP) STP",NA
"epa_amtic","Mixture PCB 28/31 (TSP) STP",NA
"epa_amtic","Mixture PCB 37/42 (TSP) STP",NA
"epa_amtic","Mixture PCB 41/71/64 (TSP) STP",NA
"epa_amtic","Mixture PCB 47/48 (TSP) STP",NA
"epa_amtic","Mixture PCB 56/60 (TSP) STP",NA
"epa_amtic","Mixture PCB 77/110 (TSP) STP",NA
"epa_amtic","Mixture PCB 105/132/153 (TSP) STP",NA
"epa_amtic","Mixture PCB 135/144 (TSP) STP",NA
"epa_amtic","Mixture PCB 138/163 (TSP) STP",NA
"epa_amtic","Mixture PCB 170/190 (TSP) STP",NA
"epa_amtic","Mixture PCB 171/202 (TSP) STP",NA
"epa_amtic","Mixture PCB 203/196 (TSP) STP",NA
"epa_amtic","Mixture PCB 208/195 (TSP) STP",NA
"epa_amtic","2,3',4-Trichlorobiphenyl (TSP) STP",NA
"epa_amtic","2,3',4,4'-Tetrachlorobiphenyl (TSP) STP",NA
"epa_amtic","2,2',3,3',4-Pentachlorobiphenyl (TSP) STP",NA
"epa_tnsss","BARIUM","7440393"
"epa_tnsss","BERYLLIUM","7440417"
"epa_tnsss","MANGANESE","7439965"
"epa_tnsss","MOLYBDENUM","7439987"
"epa_tnsss","SILVER","7440224"
"epa_tnsss","ALUMINUM","7429905"
"epa_tnsss","ANTIMONY","7440360"
"epa_tnsss","ARSENIC","7440382"
"epa_tnsss","BORON","7440428"
"epa_tnsss","CADMIUM","7440439"
"epa_tnsss","CALCIUM","7440702"
"epa_tnsss","CHROMIUM","7440473"
"epa_tnsss","COBALT","7440484"
"epa_tnsss","COPPER","7440508"
"epa_tnsss","IRON","7439896"
"epa_tnsss","LEAD","7439921"
"epa_tnsss","MAGNESIUM","7439954"
"epa_tnsss","MERCURY","7439976"
"epa_tnsss","NICKEL","7440020"
"epa_tnsss","PHOSPHORUS","7723140"
"epa_tnsss","SELENIUM","7782492"
"epa_tnsss","SODIUM","7440235"
"epa_tnsss","THALLIUM","7440280"
"epa_tnsss","TIN","7440315"
"epa_tnsss","TITANIUM","7440326"
"epa_tnsss","VANADIUM","7440622"
"epa_tnsss","YTTRIUM","7440655"
"epa_tnsss","ZINC","7440666"
"epa_tnsss","4-CHLOROANILINE","106478"
"epa_tnsss","FLUORANTHENE","206440"
"epa_tnsss","PYRENE","129000"
"epa_tnsss","2-METHYLNAPHTHALENE","91576"
"epa_tnsss","BENZO(A)PYRENE","50328"
"epa_tnsss","BIS(2-ETHYLHEXYL) PHTHALATE","117817"
"epa_tnsss","NITRATE/NITRITE","C005"
"epa_tnsss","FLUORIDE","16984488"
"epa_tnsss","WATER-EXTRACTABLE PHOSPHORUS","C055"
"epa_tnsss","BDE 47","5436431"
"epa_tnsss","BDE 99","60348609"
"epa_tnsss","BDE 153","68631492"
"epa_tnsss","BDE 209","1163195"
"epa_tnsss","BDE 28","41318756"
"epa_tnsss","BDE 66","189084615"
"epa_tnsss","BDE 85","182346210"
"epa_tnsss","BDE 100","189084648"
"epa_tnsss","BDE 138","182677301"
"epa_tnsss","BDE 154","207122154"
"epa_tnsss","BDE 183","207122165"
"epa_tnsss","4-EPITETRACYCLINE (ETC)","23313806"
"epa_tnsss","AZITHROMYCIN","83905015"
"epa_tnsss","CARBAMAZEPINE","298464"
"epa_tnsss","CIMETIDINE","51481619"
"epa_tnsss","CIPROFLOXACIN","85721331"
"epa_tnsss","DIPHENHYDRAMINE","58731"
"epa_tnsss","DOXYCYCLINE","564250"
"epa_tnsss","ERYTHROMYCIN-TOTAL","114078"
"epa_tnsss","FLUOXETINE","54910893"
"epa_tnsss","MICONAZOLE","22916478"
"epa_tnsss","OFLOXACIN","82419361"
"epa_tnsss","TETRACYCLINE (TC)","60548"
"epa_tnsss","TRICLOCARBAN","101202"
"epa_tnsss","TRICLOSAN","3380345"
"epa_tnsss","BETA STIGMASTANOL","19466478"
"epa_tnsss","CAMPESTEROL","474624"
"epa_tnsss","CHOLESTANOL","80977"
"epa_tnsss","CHOLESTEROL","57885"
"epa_tnsss","COPROSTANOL","360689"
"epa_tnsss","EPICOPROSTANOL","516927"
"epa_tnsss","STIGMASTEROL","83487"
"epa_tnsss","1;7-DIMETHYLXANTHINE","611596"
"epa_tnsss","4-EPIANHYDROCHLORTETRACYCLINE (EACTC)","158018532"
"epa_tnsss","4-EPIANHYDROTETRACYCLINE (EATC)","4465650"
"epa_tnsss","4-EPICHLORTETRACYCLINE (ECTC)","14297939"
"epa_tnsss","4-EPIOXYTETRACYCLINE (EOTC)","14206587"
"epa_tnsss","ACETAMINOPHEN","103902"
"epa_tnsss","ALBUTEROL","18559949"
"epa_tnsss","ANHYDROCHLORTETRACYCLINE (ACTC)","4497089"
